OR+EP:,6
6,1238.4,1135.2,90,90
7,1224.0,1056.0,105,105
8,1198.8,976.8,120,120
9,1162.8,897.6,135,135
10,1116.0,818.4,150,150
11,1058.4,739.2,165,165
12,990.0,660.0,180,180
13,910.8,580.8,195,195
14,820.8,501.6,210,210
15,720.0,422.4,225,225
16,608.4,343.2,240,240
17,486.0,264.0,255,255
18,352.8,184.8,270,270
19,208.8,105.6,285,285
20,54.0,26.4,300,300
Base Production:
0,1061.4,1610.4,0,0
1,1113.6,1531.2,15,15
2,1155.0,1452.0,30,30
3,1185.6,1372.8,45,45
4,1205.4,1293.6,60,60
5,1214.4,1214.4,75,75
6,1212.6,1135.2,90,90
7,1200.0,1056.0,105,105
8,1176.6,976.8,120,120
9,1142.4,897.6,135,135
10,1097.4,818.4,150,150
11,1041.6,739.2,165,165
12,975.0,660.0,180,180
13,897.6,580.8,195,195
14,809.4,501.6,210,210
15,710.4,422.4,225,225
16,600.6,343.2,240,240
17,480.0,264.0,255,255
18,348.6,184.8,270,270
19,206.4,105.6,285,285
20,53.4,26.4,300,300
OR+EP:,21
0,1596.0,2340.8,0,0
1,1686.3,2248.4,15,15
2,1764.0,2156.0,30,30
3,1829.1,2063.6,45,45
4,1881.6,1971.2,60,60
5,1921.5,1878.8,75,75
6,1948.8,1786.4,90,90
7,1963.5,1694.0,105,105
8,1965.6,1601.6,120,120
9,1955.1,1509.2,135,135
10,1932.0,1416.8,150,150
11,1896.3,1324.4,165,165
12,1848.0,1232.0,180,180
13,1787.1,1139.6,195,195
14,1713.6,1047.2,210,210
15,1627.5,954.8,225,225
16,1528.8,862.4,240,240
17,1417.5,770.0,255,255
18,1293.6,677.6,270,270
19,1157.1,585.2,285,285
20,1008.0,492.8,300,300
21,846.3,400.4,315,315
22,672.0,308.0,330,330
23,485.1,215.6,345,345
24,285.6,123.2,360,360
25,73.5,30.8,375,375
Orbital Ring:
0,1542.8,2340.8,0,0
1,1635.2,2248.4,15,15
2,1715.0,2156.0,30,30
3,1782.2,2063.6,45,45
4,1836.8,1971.2,60,60
5,1878.8,1878.8,75,75
6,1908.2,1786.4,90,90
7,1925.0,1694.0,105,105
8,1929.2,1601.6,120,120
9,1920.8,1509.2,135,135
10,1899.8,1416.8,150,150
11,1866.2,1324.4,165,165
12,1820.0,1232.0,180,180
13,1761.2,1139.6,195,195
14,1689.8,1047.2,210,210
15,1605.8,954.8,225,225
16,1509.2,862.4,240,240
17,1400.0,770.0,255,255
18,1278.2,677.6,270,270
19,1143.8,585.2,285,285
20,996.8,492.8,300,300
21,837.2,400.4,315,315
22,665.0,308.0,330,330
23,480.2,215.6,345,345
24,282.8,123.2,360,360
25,72.8,30.8,375,375
Efficient Processors:
0,1152.0,1689.6,0,0
1,1207.8,1610.4,15,15
2,1252.8,1531.2,30,30
3,1287.0,1452.0,45,45
4,1310.4,1372.8,60,60
5,1323.0,1293.6,75,75
6,1324.8,1214.4,90,90
7,1315.8,1135.2,105,105
8,1296.0,1056.0,120,120
9,1265.4,976.8,135,135
10,1224.0,897.6,150,150
11,1171.8,818.4,165,165
12,1108.8,739.2,180,180
13,1035.0,660.0,195,195
14,950.4,580.8,210,210
15,855.0,501.6,225,225
16,748.8,422.4,240,240
17,631.8,343.2,255,255
18,504.0,264.0,270,270
19,365.4,184.8,285,285
20,216.0,105.6,300,300
21,55.8,26.4,315,315
Base Production:
0,1113.6,1689.6,0,0
1,1171.2,1610.4,15,15
2,1218.0,1531.2,30,30
3,1254.0,1452.0,45,45
4,1279.2,1372.8,60,60
5,1293.6,1293.6,75,75
6,1297.2,1214.4,90,90
7,1290.0,1135.2,105,105
8,1272.0,1056.0,120,120
9,1243.2,976.8,135,135
10,1203.6,897.6,150,150
11,1153.2,818.4,165,165
12,1092.0,739.2,180,180
13,1020.0,660.0,195,195
14,937.2,580.8,210,210
15,843.6,501.6,225,225
16,739.2,422.4,240,240
17,624.0,343.2,255,255
18,498.0,264.0,270,270
19,361.2,184.8,285,285
20,213.6,105.6,300,300
21,55.2,26.4,315,315
OR+EP:,22
0,1659.0,2433.2,0,0
1,1755.6,2340.8,15,15
2,1839.6,2248.4,30,30
3,1911.0,2156.0,45,45
4,1969.8,2063.6,60,60
5,2016.0,1971.2,75,75
6,2049.6,1878.8,90,90
7,2070.6,1786.4,105,105
8,2079.0,1694.0,120,120
9,2074.8,1601.6,135,135
10,2058.0,1509.2,150,150
11,2028.6,1416.8,165,165
12,1986.6,1324.4,180,180
13,1932.0,1232.0,195,195
14,1864.8,1139.6,210,210
15,1785.0,1047.2,225,225
16,1692.6,954.8,240,240
17,1587.6,862.4,255,255
18,1470.0,770.0,270,270
19,1339.8,677.6,285,285
20,1197.0,585.2,300,300
21,1041.6,492.8,315,315
22,873.6,400.4,330,330
23,693.0,308.0,345,345
24,499.8,215.6,360,360
25,294.0,123.2,375,375
26,75.6,30.8,390,390
Orbital Ring:
0,1603.7,2433.2,0,0
1,1702.4,2340.8,15,15
2,1788.5,2248.4,30,30
3,1862.0,2156.0,45,45
4,1922.9,2063.6,60,60
5,1971.2,1971.2,75,75
6,2006.9,1878.8,90,90
7,2030.0,1786.4,105,105
8,2040.5,1694.0,120,120
9,2038.4,1601.6,135,135
10,2023.7,1509.2,150,150
11,1996.4,1416.8,165,165
12,1956.5,1324.4,180,180
13,1904.0,1232.0,195,195
14,1838.9,1139.6,210,210
15,1761.2,1047.2,225,225
16,1670.9,954.8,240,240
17,1568.0,862.4,255,255
18,1452.5,770.0,270,270
19,1324.4,677.6,285,285
20,1183.7,585.2,300,300
21,1030.4,492.8,315,315
22,864.5,400.4,330,330
23,686.0,308.0,345,345
24,494.9,215.6,360,360
25,291.2,123.2,375,375
26,74.9,30.8,390,390
Efficient Processors:
0,1206.0,1768.8,0,0
1,1267.2,1689.6,15,15
2,1317.6,1610.4,30,30
3,1357.2,1531.2,45,45
4,1386.0,1452.0,60,60
5,1404.0,1372.8,75,75
6,1411.2,1293.6,90,90
7,1407.6,1214.4,105,105
8,1393.2,1135.2,120,120
9,1368.0,1056.0,135,135
10,1332.0,976.8,150,150
11,1285.2,897.6,165,165
12,1227.6,818.4,180,180
13,1159.2,739.2,195,195
14,1080.0,660.0,210,210
15,990.0,580.8,225,225
16,889.2,501.6,240,240
17,777.6,422.4,255,255
18,655.2,343.2,270,270
19,522.0,264.0,285,285
20,378.0,184.8,300,300
21,223.2,105.6,315,315
22,57.6,26.4,330,330
Base Production:
0,1165.8,1768.8,0,0
1,1228.8,1689.6,15,15
2,1281.0,1610.4,30,30
3,1322.4,1531.2,45,45
4,1353.0,1452.0,60,60
5,1372.8,1372.8,75,75
6,1381.8,1293.6,90,90
7,1380.0,1214.4,105,105
8,1367.4,1135.2,120,120
9,1344.0,1056.0,135,135
10,1309.8,976.8,150,150
11,1264.8,897.6,165,165
12,1209.0,818.4,180,180
13,1142.4,739.2,195,195
14,1065.0,660.0,210,210
15,976.8,580.8,225,225
16,877.8,501.6,240,240
17,768.0,422.4,255,255
18,647.4,343.2,270,270
19,516.0,264.0,285,285
20,373.8,184.8,300,300
21,220.8,105.6,315,315
22,57.0,26.4,330,330
OR+EP:,23
0,1722.0,2525.6,0,0
1,1824.9,2433.2,15,15
2,1915.2,2340.8,30,30
3,1992.9,2248.4,45,45
4,2058.0,2156.0,60,60
5,2110.5,2063.6,75,75
6,2150.4,1971.2,90,90
7,2177.7,1878.8,105,105
8,2192.4,1786.4,120,120
9,2194.5,1694.0,135,135
10,2184.0,1601.6,150,150
11,2160.9,1509.2,165,165
12,2125.2,1416.8,180,180
13,2076.9,1324.4,195,195
14,2016.0,1232.0,210,210
15,1942.5,1139.6,225,225
16,1856.4,1047.2,240,240
17,1757.7,954.8,255,255
18,1646.4,862.4,270,270
19,1522.5,770.0,285,285
20,1386.0,677.6,300,300
21,1236.9,585.2,315,315
22,1075.2,492.8,330,330
23,900.9,400.4,345,345
24,714.0,308.0,360,360
25,514.5,215.6,375,375
26,302.4,123.2,390,390
27,77.7,30.8,405,405
Orbital Ring:
0,1664.6,2525.6,0,0
1,1769.6,2433.2,15,15
2,1862.0,2340.8,30,30
3,1941.8,2248.4,45,45
4,2009.0,2156.0,60,60
5,2063.6,2063.6,75,75
6,2105.6,1971.2,90,90
7,2135.0,1878.8,105,105
8,2151.8,1786.4,120,120
9,2156.0,1694.0,135,135
10,2147.6,1601.6,150,150
11,2126.6,1509.2,165,165
12,2093.0,1416.8,180,180
13,2046.8,1324.4,195,195
14,1988.0,1232.0,210,210
15,1916.6,1139.6,225,225
16,1832.6,1047.2,240,240
17,1736.0,954.8,255,255
18,1626.8,862.4,270,270
19,1505.0,770.0,285,285
20,1370.6,677.6,300,300
21,1223.6,585.2,315,315
22,1064.0,492.8,330,330
23,891.8,400.4,345,345
24,707.0,308.0,360,360
25,509.6,215.6,375,375
26,299.6,123.2,390,390
27,77.0,30.8,405,405
Efficient Processors:
0,1260.0,1848.0,0,0
1,1326.6,1768.8,15,15
2,1382.4,1689.6,30,30
3,1427.4,1610.4,45,45
4,1461.6,1531.2,60,60
5,1485.0,1452.0,75,75
6,1497.6,1372.8,90,90
7,1499.4,1293.6,105,105
8,1490.4,1214.4,120,120
9,1470.6,1135.2,135,135
10,1440.0,1056.0,150,150
11,1398.6,976.8,165,165
12,1346.4,897.6,180,180
13,1283.4,818.4,195,195
14,1209.6,739.2,210,210
15,1125.0,660.0,225,225
16,1029.6,580.8,240,240
17,923.4,501.6,255,255
18,806.4,422.4,270,270
19,678.6,343.2,285,285
20,540.0,264.0,300,300
21,390.6,184.8,315,315
22,230.4,105.6,330,330
23,59.4,26.4,345,345
Base Production:
0,1218.0,1848.0,0,0
1,1286.4,1768.8,15,15
2,1344.0,1689.6,30,30
3,1390.8,1610.4,45,45
4,1426.8,1531.2,60,60
5,1452.0,1452.0,75,75
6,1466.4,1372.8,90,90
7,1470.0,1293.6,105,105
8,1462.8,1214.4,120,120
9,1444.8,1135.2,135,135
10,1416.0,1056.0,150,150
11,1376.4,976.8,165,165
12,1326.0,897.6,180,180
13,1264.8,818.4,195,195
14,1192.8,739.2,210,210
15,1110.0,660.0,225,225
16,1016.4,580.8,240,240
17,912.0,501.6,255,255
18,796.8,422.4,270,270
19,670.8,343.2,285,285
20,534.0,264.0,300,300
21,386.4,184.8,315,315
22,228.0,105.6,330,330
23,58.8,26.4,345,345
OR+EP:,24
0,1785.0,2618.0,0,0
1,1894.2,2525.6,15,15
2,1990.8,2433.2,30,30
3,2074.8,2340.8,45,45
4,2146.2,2248.4,60,60
5,2205.0,2156.0,75,75
6,2251.2,2063.6,90,90
7,2284.8,1971.2,105,105
8,2305.8,1878.8,120,120
9,2314.2,1786.4,135,135
10,2310.0,1694.0,150,150
11,2293.2,1601.6,165,165
12,2263.8,1509.2,180,180
13,2221.8,1416.8,195,195
14,2167.2,1324.4,210,210
15,2100.0,1232.0,225,225
16,2020.2,1139.6,240,240
17,1927.8,1047.2,255,255
18,1822.8,954.8,270,270
19,1705.2,862.4,285,285
20,1575.0,770.0,300,300
21,1432.2,677.6,315,315
22,1276.8,585.2,330,330
23,1108.8,492.8,345,345
24,928.2,400.4,360,360
25,735.0,308.0,375,375
26,529.2,215.6,390,390
27,310.8,123.2,405,405
28,79.8,30.8,420,420
Orbital Ring:
0,1725.5,2618.0,0,0
1,1836.8,2525.6,15,15
2,1935.5,2433.2,30,30
3,2021.6,2340.8,45,45
4,2095.1,2248.4,60,60
5,2156.0,2156.0,75,75
6,2204.3,2063.6,90,90
7,2240.0,1971.2,105,105
8,2263.1,1878.8,120,120
9,2273.6,1786.4,135,135
10,2271.5,1694.0,150,150
11,2256.8,1601.6,165,165
12,2229.5,1509.2,180,180
13,2189.6,1416.8,195,195
14,2137.1,1324.4,210,210
15,2072.0,1232.0,225,225
16,1994.3,1139.6,240,240
17,1904.0,1047.2,255,255
18,1801.1,954.8,270,270
19,1685.6,862.4,285,285
20,1557.5,770.0,300,300
21,1416.8,677.6,315,315
22,1263.5,585.2,330,330
23,1097.6,492.8,345,345
24,919.1,400.4,360,360
25,728.0,308.0,375,375
26,524.3,215.6,390,390
27,308.0,123.2,405,405
28,79.1,30.8,420,420
Efficient Processors:
0,1314.0,1927.2,0,0
1,1386.0,1848.0,15,15
2,1447.2,1768.8,30,30
3,1497.6,1689.6,45,45
4,1537.2,1610.4,60,60
5,1566.0,1531.2,75,75
6,1584.0,1452.0,90,90
7,1591.2,1372.8,105,105
8,1587.6,1293.6,120,120
9,1573.2,1214.4,135,135
10,1548.0,1135.2,150,150
11,1512.0,1056.0,165,165
12,1465.2,976.8,180,180
13,1407.6,897.6,195,195
14,1339.2,818.4,210,210
15,1260.0,739.2,225,225
16,1170.0,660.0,240,240
17,1069.2,580.8,255,255
18,957.6,501.6,270,270
19,835.2,422.4,285,285
20,702.0,343.2,300,300
21,558.0,264.0,315,315
22,403.2,184.8,330,330
23,237.6,105.6,345,345
24,61.2,26.4,360,360
Base Production:
0,1270.2,1927.2,0,0
1,1344.0,1848.0,15,15
2,1407.0,1768.8,30,30
3,1459.2,1689.6,45,45
4,1500.6,1610.4,60,60
5,1531.2,1531.2,75,75
6,1551.0,1452.0,90,90
7,1560.0,1372.8,105,105
8,1558.2,1293.6,120,120
9,1545.6,1214.4,135,135
10,1522.2,1135.2,150,150
11,1488.0,1056.0,165,165
12,1443.0,976.8,180,180
13,1387.2,897.6,195,195
14,1320.6,818.4,210,210
15,1243.2,739.2,225,225
16,1155.0,660.0,240,240
17,1056.0,580.8,255,255
18,946.2,501.6,270,270
19,825.6,422.4,285,285
20,694.2,343.2,300,300
21,552.0,264.0,315,315
22,399.0,184.8,330,330
23,235.2,105.6,345,345
24,60.6,26.4,360,360
OR+EP:,25
0,1848.0,2710.4,0,0
1,1963.5,2618.0,15,15
2,2066.4,2525.6,30,30
3,2156.7,2433.2,45,45
4,2234.4,2340.8,60,60
5,2299.5,2248.4,75,75
6,2352.0,2156.0,90,90
7,2391.9,2063.6,105,105
8,2419.2,1971.2,120,120
9,2433.9,1878.8,135,135
10,2436.0,1786.4,150,150
11,2425.5,1694.0,165,165
12,2402.4,1601.6,180,180
13,2366.7,1509.2,195,195
14,2318.4,1416.8,210,210
15,2257.5,1324.4,225,225
16,2184.0,1232.0,240,240
17,2097.9,1139.6,255,255
18,1999.2,1047.2,270,270
19,1887.9,954.8,285,285
20,1764.0,862.4,300,300
21,1627.5,770.0,315,315
22,1478.4,677.6,330,330
23,1316.7,585.2,345,345
24,1142.4,492.8,360,360
25,955.5,400.4,375,375
26,756.0,308.0,390,390
27,543.9,215.6,405,405
28,319.2,123.2,420,420
29,81.9,30.8,435,435
Orbital Ring:
0,1786.4,2710.4,0,0
1,1904.0,2618.0,15,15
2,2009.0,2525.6,30,30
3,2101.4,2433.2,45,45
4,2181.2,2340.8,60,60
5,2248.4,2248.4,75,75
6,2303.0,2156.0,90,90
7,2345.0,2063.6,105,105
8,2374.4,1971.2,120,120
9,2391.2,1878.8,135,135
10,2395.4,1786.4,150,150
11,2387.0,1694.0,165,165
12,2366.0,1601.6,180,180
13,2332.4,1509.2,195,195
14,2286.2,1416.8,210,210
15,2227.4,1324.4,225,225
16,2156.0,1232.0,240,240
17,2072.0,1139.6,255,255
18,1975.4,1047.2,270,270
19,1866.2,954.8,285,285
20,1744.4,862.4,300,300
21,1610.0,770.0,315,315
22,1463.0,677.6,330,330
23,1303.4,585.2,345,345
24,1131.2,492.8,360,360
25,946.4,400.4,375,375
26,749.0,308.0,390,390
27,539.0,215.6,405,405
28,316.4,123.2,420,420
29,81.2,30.8,435,435
Efficient Processors:
0,1368.0,2006.4,0,0
1,1445.4,1927.2,15,15
2,1512.0,1848.0,30,30
3,1567.8,1768.8,45,45
4,1612.8,1689.6,60,60
5,1647.0,1610.4,75,75
6,1670.4,1531.2,90,90
7,1683.0,1452.0,105,105
8,1684.8,1372.8,120,120
9,1675.8,1293.6,135,135
10,1656.0,1214.4,150,150
11,1625.4,1135.2,165,165
12,1584.0,1056.0,180,180
13,1531.8,976.8,195,195
14,1468.8,897.6,210,210
15,1395.0,818.4,225,225
16,1310.4,739.2,240,240
17,1215.0,660.0,255,255
18,1108.8,580.8,270,270
19,991.8,501.6,285,285
20,864.0,422.4,300,300
21,725.4,343.2,315,315
22,576.0,264.0,330,330
23,415.8,184.8,345,345
24,244.8,105.6,360,360
25,63.0,26.4,375,375
Base Production:
0,1322.4,2006.4,0,0
1,1401.6,1927.2,15,15
2,1470.0,1848.0,30,30
3,1527.6,1768.8,45,45
4,1574.4,1689.6,60,60
5,1610.4,1610.4,75,75
6,1635.6,1531.2,90,90
7,1650.0,1452.0,105,105
8,1653.6,1372.8,120,120
9,1646.4,1293.6,135,135
10,1628.4,1214.4,150,150
11,1599.6,1135.2,165,165
12,1560.0,1056.0,180,180
13,1509.6,976.8,195,195
14,1448.4,897.6,210,210
15,1376.4,818.4,225,225
16,1293.6,739.2,240,240
17,1200.0,660.0,255,255
18,1095.6,580.8,270,270
19,980.4,501.6,285,285
20,854.4,422.4,300,300
21,717.6,343.2,315,315
22,570.0,264.0,330,330
23,411.6,184.8,345,345
24,242.4,105.6,360,360
25,62.4,26.4,375,375
OR+EP:,26
0,1911.0,2802.8,0,0
1,2032.8,2710.4,15,15
2,2142.0,2618.0,30,30
3,2238.6,2525.6,45,45
4,2322.6,2433.2,60,60
5,2394.0,2340.8,75,75
6,2452.8,2248.4,90,90
7,2499.0,2156.0,105,105
8,2532.6,2063.6,120,120
9,2553.6,1971.2,135,135
10,2562.0,1878.8,150,150
11,2557.8,1786.4,165,165
12,2541.0,1694.0,180,180
13,2511.6,1601.6,195,195
14,2469.6,1509.2,210,210
15,2415.0,1416.8,225,225
16,2347.8,1324.4,240,240
17,2268.0,1232.0,255,255
18,2175.6,1139.6,270,270
19,2070.6,1047.2,285,285
20,1953.0,954.8,300,300
21,1822.8,862.4,315,315
22,1680.0,770.0,330,330
23,1524.6,677.6,345,345
24,1356.6,585.2,360,360
25,1176.0,492.8,375,375
26,982.8,400.4,390,390
27,777.0,308.0,405,405
28,558.6,215.6,420,420
29,327.6,123.2,435,435
30,84.0,30.8,450,450
Orbital Ring:
0,1847.3,2802.8,0,0
1,1971.2,2710.4,15,15
2,2082.5,2618.0,30,30
3,2181.2,2525.6,45,45
4,2267.3,2433.2,60,60
5,2340.8,2340.8,75,75
6,2401.7,2248.4,90,90
7,2450.0,2156.0,105,105
8,2485.7,2063.6,120,120
9,2508.8,1971.2,135,135
10,2519.3,1878.8,150,150
11,2517.2,1786.4,165,165
12,2502.5,1694.0,180,180
13,2475.2,1601.6,195,195
14,2435.3,1509.2,210,210
15,2382.8,1416.8,225,225
16,2317.7,1324.4,240,240
17,2240.0,1232.0,255,255
18,2149.7,1139.6,270,270
19,2046.8,1047.2,285,285
20,1931.3,954.8,300,300
21,1803.2,862.4,315,315
22,1662.5,770.0,330,330
23,1509.2,677.6,345,345
24,1343.3,585.2,360,360
25,1164.8,492.8,375,375
26,973.7,400.4,390,390
27,770.0,308.0,405,405
28,553.7,215.6,420,420
29,324.8,123.2,435,435
30,83.3,30.8,450,450
Efficient Processors:
0,1422.0,2085.6,0,0
1,1504.8,2006.4,15,15
2,1576.8,1927.2,30,30
3,1638.0,1848.0,45,45
4,1688.4,1768.8,60,60
5,1728.0,1689.6,75,75
6,1756.8,1610.4,90,90
7,1774.8,1531.2,105,105
8,1782.0,1452.0,120,120
9,1778.4,1372.8,135,135
10,1764.0,1293.6,150,150
11,1738.8,1214.4,165,165
12,1702.8,1135.2,180,180
13,1656.0,1056.0,195,195
14,1598.4,976.8,210,210
15,1530.0,897.6,225,225
16,1450.8,818.4,240,240
17,1360.8,739.2,255,255
18,1260.0,660.0,270,270
19,1148.4,580.8,285,285
20,1026.0,501.6,300,300
21,892.8,422.4,315,315
22,748.8,343.2,330,330
23,594.0,264.0,345,345
24,428.4,184.8,360,360
25,252.0,105.6,375,375
26,64.8,26.4,390,390
Base Production:
0,1374.6,2085.6,0,0
1,1459.2,2006.4,15,15
2,1533.0,1927.2,30,30
3,1596.0,1848.0,45,45
4,1648.2,1768.8,60,60
5,1689.6,1689.6,75,75
6,1720.2,1610.4,90,90
7,1740.0,1531.2,105,105
8,1749.0,1452.0,120,120
9,1747.2,1372.8,135,135
10,1734.6,1293.6,150,150
11,1711.2,1214.4,165,165
12,1677.0,1135.2,180,180
13,1632.0,1056.0,195,195
14,1576.2,976.8,210,210
15,1509.6,897.6,225,225
16,1432.2,818.4,240,240
17,1344.0,739.2,255,255
18,1245.0,660.0,270,270
19,1135.2,580.8,285,285
20,1014.6,501.6,300,300
21,883.2,422.4,315,315
22,741.0,343.2,330,330
23,588.0,264.0,345,345
24,424.2,184.8,360,360
25,249.6,105.6,375,375
26,64.2,26.4,390,390
OR+EP:,27
0,1974.0,2895.2,0,0
1,2102.1,2802.8,15,15
2,2217.6,2710.4,30,30
3,2320.5,2618.0,45,45
4,2410.8,2525.6,60,60
5,2488.5,2433.2,75,75
6,2553.6,2340.8,90,90
7,2606.1,2248.4,105,105
8,2646.0,2156.0,120,120
9,2673.3,2063.6,135,135
10,2688.0,1971.2,150,150
11,2690.1,1878.8,165,165
12,2679.6,1786.4,180,180
13,2656.5,1694.0,195,195
14,2620.8,1601.6,210,210
15,2572.5,1509.2,225,225
16,2511.6,1416.8,240,240
17,2438.1,1324.4,255,255
18,2352.0,1232.0,270,270
19,2253.3,1139.6,285,285
20,2142.0,1047.2,300,300
21,2018.1,954.8,315,315
22,1881.6,862.4,330,330
23,1732.5,770.0,345,345
24,1570.8,677.6,360,360
25,1396.5,585.2,375,375
26,1209.6,492.8,390,390
27,1010.1,400.4,405,405
28,798.0,308.0,420,420
29,573.3,215.6,435,435
30,336.0,123.2,450,450
31,86.1,30.8,465,465
Orbital Ring:
0,1908.2,2895.2,0,0
1,2038.4,2802.8,15,15
2,2156.0,2710.4,30,30
3,2261.0,2618.0,45,45
4,2353.4,2525.6,60,60
5,2433.2,2433.2,75,75
6,2500.4,2340.8,90,90
7,2555.0,2248.4,105,105
8,2597.0,2156.0,120,120
9,2626.4,2063.6,135,135
10,2643.2,1971.2,150,150
11,2647.4,1878.8,165,165
12,2639.0,1786.4,180,180
13,2618.0,1694.0,195,195
14,2584.4,1601.6,210,210
15,2538.2,1509.2,225,225
16,2479.4,1416.8,240,240
17,2408.0,1324.4,255,255
18,2324.0,1232.0,270,270
19,2227.4,1139.6,285,285
20,2118.2,1047.2,300,300
21,1996.4,954.8,315,315
22,1862.0,862.4,330,330
23,1715.0,770.0,345,345
24,1555.4,677.6,360,360
25,1383.2,585.2,375,375
26,1198.4,492.8,390,390
27,1001.0,400.4,405,405
28,791.0,308.0,420,420
29,568.4,215.6,435,435
30,333.2,123.2,450,450
31,85.4,30.8,465,465
Efficient Processors:
0,1476.0,2164.8,0,0
1,1564.2,2085.6,15,15
2,1641.6,2006.4,30,30
3,1708.2,1927.2,45,45
4,1764.0,1848.0,60,60
5,1809.0,1768.8,75,75
6,1843.2,1689.6,90,90
7,1866.6,1610.4,105,105
8,1879.2,1531.2,120,120
9,1881.0,1452.0,135,135
10,1872.0,1372.8,150,150
11,1852.2,1293.6,165,165
12,1821.6,1214.4,180,180
13,1780.2,1135.2,195,195
14,1728.0,1056.0,210,210
15,1665.0,976.8,225,225
16,1591.2,897.6,240,240
17,1506.6,818.4,255,255
18,1411.2,739.2,270,270
19,1305.0,660.0,285,285
20,1188.0,580.8,300,300
21,1060.2,501.6,315,315
22,921.6,422.4,330,330
23,772.2,343.2,345,345
24,612.0,264.0,360,360
25,441.0,184.8,375,375
26,259.2,105.6,390,390
27,66.6,26.4,405,405
Base Production:
0,1426.8,2164.8,0,0
1,1516.8,2085.6,15,15
2,1596.0,2006.4,30,30
3,1664.4,1927.2,45,45
4,1722.0,1848.0,60,60
5,1768.8,1768.8,75,75
6,1804.8,1689.6,90,90
7,1830.0,1610.4,105,105
8,1844.4,1531.2,120,120
9,1848.0,1452.0,135,135
10,1840.8,1372.8,150,150
11,1822.8,1293.6,165,165
12,1794.0,1214.4,180,180
13,1754.4,1135.2,195,195
14,1704.0,1056.0,210,210
15,1642.8,976.8,225,225
16,1570.8,897.6,240,240
17,1488.0,818.4,255,255
18,1394.4,739.2,270,270
19,1290.0,660.0,285,285
20,1174.8,580.8,300,300
21,1048.8,501.6,315,315
22,912.0,422.4,330,330
23,764.4,343.2,345,345
24,606.0,264.0,360,360
25,436.8,184.8,375,375
26,256.8,105.6,390,390
27,66.0,26.4,405,405
OR+EP:,28
0,2037.0,2987.6,0,0
1,2171.4,2895.2,15,15
2,2293.2,2802.8,30,30
3,2402.4,2710.4,45,45
4,2499.0,2618.0,60,60
5,2583.0,2525.6,75,75
6,2654.4,2433.2,90,90
7,2713.2,2340.8,105,105
8,2759.4,2248.4,120,120
9,2793.0,2156.0,135,135
10,2814.0,2063.6,150,150
11,2822.4,1971.2,165,165
12,2818.2,1878.8,180,180
13,2801.4,1786.4,195,195
14,2772.0,1694.0,210,210
15,2730.0,1601.6,225,225
16,2675.4,1509.2,240,240
17,2608.2,1416.8,255,255
18,2528.4,1324.4,270,270
19,2436.0,1232.0,285,285
20,2331.0,1139.6,300,300
21,2213.4,1047.2,315,315
22,2083.2,954.8,330,330
23,1940.4,862.4,345,345
24,1785.0,770.0,360,360
25,1617.0,677.6,375,375
26,1436.4,585.2,390,390
27,1243.2,492.8,405,405
28,1037.4,400.4,420,420
29,819.0,308.0,435,435
30,588.0,215.6,450,450
31,344.4,123.2,465,465
32,88.2,30.8,480,480
Orbital Ring:
0,1969.1,2987.6,0,0
1,2105.6,2895.2,15,15
2,2229.5,2802.8,30,30
3,2340.8,2710.4,45,45
4,2439.5,2618.0,60,60
5,2525.6,2525.6,75,75
6,2599.1,2433.2,90,90
7,2660.0,2340.8,105,105
8,2708.3,2248.4,120,120
9,2744.0,2156.0,135,135
10,2767.1,2063.6,150,150
11,2777.6,1971.2,165,165
12,2775.5,1878.8,180,180
13,2760.8,1786.4,195,195
14,2733.5,1694.0,210,210
15,2693.6,1601.6,225,225
16,2641.1,1509.2,240,240
17,2576.0,1416.8,255,255
18,2498.3,1324.4,270,270
19,2408.0,1232.0,285,285
20,2305.1,1139.6,300,300
21,2189.6,1047.2,315,315
22,2061.5,954.8,330,330
23,1920.8,862.4,345,345
24,1767.5,770.0,360,360
25,1601.6,677.6,375,375
26,1423.1,585.2,390,390
27,1232.0,492.8,405,405
28,1028.3,400.4,420,420
29,812.0,308.0,435,435
30,583.1,215.6,450,450
31,341.6,123.2,465,465
32,87.5,30.8,480,480
Efficient Processors:
0,1530.0,2244.0,0,0
1,1623.6,2164.8,15,15
2,1706.4,2085.6,30,30
3,1778.4,2006.4,45,45
4,1839.6,1927.2,60,60
5,1890.0,1848.0,75,75
6,1929.6,1768.8,90,90
7,1958.4,1689.6,105,105
8,1976.4,1610.4,120,120
9,1983.6,1531.2,135,135
10,1980.0,1452.0,150,150
11,1965.6,1372.8,165,165
12,1940.4,1293.6,180,180
13,1904.4,1214.4,195,195
14,1857.6,1135.2,210,210
15,1800.0,1056.0,225,225
16,1731.6,976.8,240,240
17,1652.4,897.6,255,255
18,1562.4,818.4,270,270
19,1461.6,739.2,285,285
20,1350.0,660.0,300,300
21,1227.6,580.8,315,315
22,1094.4,501.6,330,330
23,950.4,422.4,345,345
24,795.6,343.2,360,360
25,630.0,264.0,375,375
26,453.6,184.8,390,390
27,266.4,105.6,405,405
28,68.4,26.4,420,420
Base Production:
0,1479.0,2244.0,0,0
1,1574.4,2164.8,15,15
2,1659.0,2085.6,30,30
3,1732.8,2006.4,45,45
4,1795.8,1927.2,60,60
5,1848.0,1848.0,75,75
6,1889.4,1768.8,90,90
